"ID","Achievement_Id","Type","Asset_Id","Quantity","Start_Event","Start_Asset","Fail_Event","Fail_Asset","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Flags","Timer_Start_Event","Timer_Asset_Id","Timer_Time","Ui_Order"
"3862","153","72","180750","1","0","0","0","0","Teeming Oily Blackmouth School","기름기 많은 아귀 떼","Banc grouillant de bouches-noires huileux","Schwarm öliger Schwarzmaulfische","大型黑口鱼群","群聚黑口魚群","Banco de bocanegras grasos a rebosar","Banco de bocanegras grasos a rebosar","Большой косяк масляного черноротика","","","","","","","","16712190","2","0","0","0","9"
"3911","45","8","1270","0","0","0","0","0","Icecrown","얼음왕관","La Couronne de glace","Eiskrone","冰冠冰川","寒冰皇冠","Corona de Hielo","Corona de Hielo","Ледяную Корону","","","","","","","","16712190","0","0","0","0","9"
"3947","1283","8","636","0","0","0","0","0","Razorfen Downs","가시덩굴 구릉","Souilles de Tranchebauge","Hügel der Klingenhauer","剃刀高地","剃刀高地","Zahúrda Rajacieno","Zahúrda Rajacieno","Курганы Иглошкурых","","","","","","","","16712190","0","0","0","0","9"
"3973","1284","8","655","0","0","0","0","0","Opening of the Dark Portal","어둠의 문 열기","Ouverture de la Porte des ténèbres","Öffnung des Dunklen Portals","开启黑暗之门","開啟黑暗之門","Apertura de El Portal Oscuro","Apertura de El Portal Oscuro","Открытие Темного портала","","","","","","","","16712190","0","0","0","0","9"
"4022","1286","8","698","0","0","0","0","0","Sunwell Plateau","태양샘 고원","Plateau du Puits de soleil","Sonnenbrunnenplateau","太阳之井高地","太陽之井高地","Meseta de La Fuente del Sol","Meseta de La Fuente del Sol","Плато Солнечного Колодца","","","","","","","","16712190","0","0","0","0","9"
"4032","1287","8","676","0","0","0","0","0","Heroic Opening of the Dark Portal","어둠의 문 열기 - 영웅","Ouverture de la Porte des ténèbres en mode héroïque","Heroische Öffnung des Dunklen Portals","开启黑暗之门英雄模式","英雄開啟黑暗之門","Apertura de El Portal Oscuro heroica","Apertura de El Portal Oscuro heroica","Открытие Темного портала, героический режим","","","","","","","","16712190","0","0","0","0","9"
"4048","1288","8","485","0","0","0","0","0","Halls of Stone","돌의 전당","Les salles de Pierre","Die Hallen des Steins","岩石大厅","石之大廳","Cámaras de Piedra","Cámaras de Piedra","Чертоги Камня","","","","","","","","16712190","0","0","0","0","9"
"4064","1289","8","496","0","0","0","0","0","Heroic Halls of Stone","돌의 전당 - 영웅","Les salles de Pierre en mode héroïque","Heroische Hallen des Steins","岩石大厅英雄模式","英雄石之大廳","Cámaras de Piedra heroicas","Cámaras de Piedra heroicas","Чертоги Камня, героический режим","","","","","","","","16712190","0","0","0","0","9"
"4130","1264","43","1483","0","0","0","0","0","Amber Ledge","호박석 절벽","Escarpement d'Ambre","Bernsteinflöz","琥珀崖","琥珀岩臺","El Saliente Ámbar","El Saliente Ámbar","Янтарная гряда","","","","","","","","16712190","0","0","0","0","9"
"4144","1263","43","1505","0","0","0","0","0","Gjalerbron","샬레르브론","Gjalerbron","Gjalerbron","亚勒伯龙","夏勒布隆","Gjalerbron","Gjalerbron","Гьялерброн","","","","","","","","16712190","0","0","0","0","9"
"4167","1265","43","1504","0","0","0","0","0","Emerald Dragonshrine","에메랄드 용제단","Sanctuaire draconique émeraude","Smaragddrachenschrein","翡翠巨龙圣地","翡翠龍殿","Santuario de Dragones Esmeralda","Santuario de Dragones Esmeralda","Изумрудное святилище драконов","","","","","","","","16712190","0","0","0","0","9"
"4186","1266","43","1477","0","0","0","0","0","Venture Bay","투자개발 만","Baie de la KapitalRisk","Venturebucht","风险湾","風險海灣","Bahía Ventura","Bahía Ventura","Бухта торговцев","","","","","","","","16712190","0","0","0","0","9"
"4200","1267","43","1538","0","0","0","0","0","Zim'Torga","짐토르가","Zim'Torga","Zim'Torga","希姆托加","辛托加","Zim'Torga","Zim'Torga","Зим'Торга","","","","","","","","16712190","0","0","0","0","9"
"4214","1268","43","1552","0","0","0","0","0","The Avalanche","눈사태 언덕","L'Avalanche","Die Lawine","雪崩山麓","雪崩地","La Avalancha","La Avalancha","Застывшая лавина","","","","","","","","16712190","0","0","0","0","9"
"4283","684","36","17075","1","0","0","0","0","Vis'kag the Bloodletter","혈문도 비스카그","Vis'kag le Saigneur","Vis'kag der Blutvergießer","放血者维斯卡格","放血者維斯卡格","Vis'kag el Flebotomista","Vis'kag el Flebotomista","Вис'каг Кровопускатель","","","","","","","","16712190","2","0","0","0","9"
"4296","345","41","17348","0","0","0","0","0","Major healing Draught","일급 치유 비약","Breuvage de soins majeur","Erhebliches Heilgebräu","特效治疗药膏","極效治療藥膏","Jarabe de sanación sublime","Jarabe de sanación sublime","Хорошее исцеляющее зелье","","","","","","","","16712190","0","0","0","0","9"
"4321","922","41","31677","0","0","0","0","0","Fel Mana Potion","타락의 마나 물약","Potion de mana gangrenée","Teufelsmanatrank","魔能法力药水","魔化法力藥水","Poción de maná vil","Poción de maná vil","Оскверненное зелье маны","","","","","","","","16712190","0","0","0","0","9"
"4344","923","41","8423","0","0","0","0","0","Cerebral Cortex Compound","대뇌 피질 혼합물","Potion de cortex cérébral","Zerebralkortexverbund","脑皮层混合饮料","腦皮層混合飲料","Compuesto de córtex cerebral","Compuesto de córtex cerebral","Эликсир Мозгового штурма","","","","","","","","16712190","0","0","0","0","9"
"4417","811","41","13506","0","0","0","0","0","Flask of Petrification","석화의 영약","Flacon de pétrification","Fläschchen der Versteinerung","化石合剂","石化精鍊藥劑","Frasco de petrificación","Frasco de petrificación","Настой оцепенения","","","","","","","","16712190","0","0","0","0","9"
"4457","687","27","8633","1","0","0","0","0","Enigma Robes","불가사의의 로브","Robe de l'énigme","Roben des Mysteriums","神秘长袍","謎團長袍","Togas Enigma","Togas Enigma","Одеяния Таинства","","","","","","","","16712190","2","0","0","0","9"
"4512","1311","0","18678","1","0","0","0","0","Fulgorge","모래아귀","Goinfreplein","Gierschlund","弗尔古格","飽食者","Atiborrador","Atiborrador","Обжорень","","","","","","","","16712190","0","0","0","0","9"
"4548","686","36","18816","1","0","0","0","0","Perdition's Blade","전멸의 비수","Perdition's Blade","Klinge des Verderbens","毁灭之刃","墮滅之刃","Hoja de Perdición","Hoja de Perdición","Клинок вечных мук","","","","","","","","16712190","2","0","0","0","9"
"4568","685","36","19378","1","0","0","0","0","Cloak of the Brood Lord","혈족군주의 망토","Cape du seigneur des couvées","Umhang des Brutlords","龙王披风","龍王披風","Capa del Señor del linaje","Capa del Señor del linaje","Плащ Мрачного лорда","","","","","","","","16712190","2","0","0","0","9"
"4604","698","36","34345","1","0","0","0","0","Crown of Anasterian","아나스테리안의 왕관","Couronne d'Anasterian","Krone von Anasterian","安纳斯特里亚的王冠","安納斯提安之冠","Corona de Anasterian","Corona de Anasterian","Корона Анастериана","","","","","","","","16712190","2","0","0","0","9"
"4625","695","36","30905","1","0","0","0","0","Midnight Chestguard","한밤중의 가슴보호구","Corselet de minuit","Mitternachtsbrustschutz","午夜胸甲","午夜護胸","Coselete de medianoche","Coselete de medianoche","Полуночный нагрудный доспех","","","","","","","","16712190","2","0","0","0","9"
"4727","812","41","19007","0","0","0","0","0","Lesser Healthstone (2)","하급 생명석 (2)","Pierre de soins inférieure (2)","Geringer Gesundheitsstein (2)","次级治疗石（2）","次級治療石 (2)","Piedra de salud inferior (2)","Piedra de salud inferior (2)","Малый камень здоровья (2)","","","","","","","","16712190","0","0","0","0","9"
"4745","924","46","1067","42000","0","0","0","0","Exlated with the Hand of Vengeance","복수의 대리인 확고한 동맹","Exalté auprès de la Main de la vengeance","Ehrfürchtig bei der Hand der Rache","复仇之手崇拜","復仇之手崇拜","Exaltado con La Mano de la Venganza","Exaltado con La Mano de la Venganza","Превознесение в Карающей Длани","","","","","","","","16712190","0","0","0","0","9"
"4758","925","46","933","42000","0","0","0","0","Exlated with the Consortium","무역연합 확고한 동맹","Exalté auprès du Consortium","Ehrfürchtig beim Konsortium","星界财团崇拜","聯合團崇拜","Exaltado con El Consorcio","Exaltado con El Consorcio","Превознесение у Консорциума","","","","","","","","16712190","0","0","0","0","9"
"4776","927","49","6","1","0","0","0","0","Legs are Epic!","영웅급 다리보호구!","Des jambes épiques !","Beine sind episch!","护腿是史诗装备！","腿部裝備是史詩等級!","¡Las piernas son épicas!","¡Las piernas son épicas!","Эпические штаны","","","","","","","","16712190","0","0","0","0","9"
"4795","697","36","32235","1","0","0","0","0","Cursed Vision of Sargeras","살게라스의 저주받은 환영","Vision maudite de Sargeras","Verfluchter Blick des Sargeras","萨格拉斯的诅咒视界","薩格拉斯的詛咒幻象","Visión maldita de Sargeras","Visión maldita de Sargeras","Проклятое Видение Саргераса","","","","","","","","16712190","2","0","0","0","9"
"4825","696","36","29996","1","0","0","0","0","Rod of the Sun King","태양왕의 홀","Bâtonnet du roi-soleil","Rute des Sonnenkönigs","太阳之王的权杖","太陽之王節杖","Vara del Rey del Sol","Vara del Rey del Sol","Жезл Солнечного короля","","","","","","","","16712190","2","0","0","0","9"
"4855","694","36","30102","1","0","0","0","0","Krakken-Heart Breastplate","크라켄심장 흉갑","Cuirasse coeur-de-kraken","Krakkenherzbrustplatte","海怪之心胸甲","海怪之心胸甲","Coraza de corazón de krakken","Coraza de corazón de krakken","Кираса Сердца Краккена","","","","","","","","16712190","2","0","0","0","9"
"4882","693","36","28783","1","0","0","0","0","Eredar Wand of Obliteration","소멸의 에레다르 마법봉","Baguette d'oblitération érédar","Vernichtungszauberstab der Eredar","艾瑞达湮灭魔杖","埃雷達爾忘卻魔杖","Varita de obliteración Eredar","Varita de obliteración Eredar","Уничтожающий жезл Эредара","","","","","","","","16712190","2","0","0","0","9"
"4914","692","36","28823","1","0","0","0","0","Eye of Gruul","그룰의 눈","Œil de Gruul","Auge von Gruul","格鲁尔之眼","戈魯爾之眼","Ojo de Gruul","Ojo de Gruul","Глаз Груула","","","","","","","","16712190","2","0","0","0","9"
"4956","107","78","0","0","0","0","0","0","Unspecified","기타","Non spécifiés","Nicht klassifizierte","未指定","無法辨認","Sin especificar","Sin especificar","Неопределенный","","","","","","","","16712190","0","0","0","0","9"
"5000","350","68","189994","0","0","0","0","0","Portal to Stonard","스토나드로 통하는 차원의 문","Portail vers Pierrêche","Portal nach Steinard","到斯通纳德的传送门","斯通納德傳送門","Portal a Rocal","Portal a Rocal","Портал в Каменор","","","","","","","","16712190","0","0","0","0","9"
"5028","388","70","0","50","0","0","0","0","The Exodar","엑소다르","L'Exodar","Die Exodar","埃索达","艾克索達","El Exodar","El Exodar","Экзодар","","","","","","","","16712190","3","0","0","0","9"
"5039","1006","70","0","50","0","0","0","0","Undercity","언더시티","Fossoyeuse","Unterstadt","幽暗城","幽暗城","Entrañas","Entrañas","Подгород","","","","","","","","16712190","3","0","0","0","9"
"5061","1307","27","9002","1","0","0","0","0","Saving the Best for Last","은혜의 보답","Garder le meilleur pour la fin","Das Beste für den Schluss aufheben","最后的奖赏","最後的獎賞","Guardar lo mejor para el final","Guardar lo mejor para el final","Сладкое – на закуску","","","","","","","","16712190","2","0","0","0","9"
"5087","284","36","20567","1","0","0","0","0","Flimsy Female Troll Mask","얇은 여자 트롤 가면","Masque de trollesse fragile","Leichte weibliche Trollmaske","劣质女性巨魔面具","劣質女性食人妖面具","Máscara de trol hembra endeble","Máscara de trol hembra endeble","Тонкая женская маска тролля","","","","","","","","16712190","0","0","0","0","9"
"5149","1396","27","13025","1","0","0","0","0","Elder Lunaro in Ruins of Tethys","테시스의 폐허 장로 루나로","Ancien Lunaro dans les ruines de Téthys","Urahne Lunaro in den Ruinen von Tethys","泰塞斯废墟的长者卢纳罗","瑟希斯遺跡的魯納羅長者","Ancestro Lunaro en las Ruinas de Tethys","Ancestro Lunaro en las Ruinas de Tethys","Предок Лунаро в Руинах Тетиса","","","","","","","","16712190","0","0","0","0","9"
"5261","910","27","13022","1","0","0","0","0","Elder Nurgen in Azjol-Nerub","아졸네룹 장로 누르겐","Ancien Nurgen à Azjol-Nérub","Urahne Nurgen in Azjol-Nerub","艾卓-尼鲁布的长者努尔根","阿茲歐-奈幽的訥金長者","Ancestro Nurgen en Azjol-Nerub","Ancestro Nurgen en Azjol-Nerub","Предок Нурген в Азжол-Нерубе","","","","","","","","16712190","0","0","0","0","9"
"5321","926","46","941","42000","0","0","0","0","Exalted with The Mag'har","마그하르 확고한 동맹","Exalté auprès des Mag'har","Ehrfürchtig bei den Mag'har","玛格汉崇拜","瑪格哈崇拜","Exaltado con los Mag'har","Exaltado con los Mag'har","Превознесение у Маг'харов","","","","","","","","16712190","0","0","0","0","9"
